doc_id	genre	source	date	text
1051	NEWS	NEWS	2021-08-31	Folkhälsomyndigheten förlänger rekommendationen om att alla som kommer till Sverige från länder utanför Norden bör PCR-testa sig för covid-19 vid ankomst. Alla som reser in bör testa sig så snart som möjligt efter inresan, helst samma dag och även om man inte har symtom, skriver myndigheten på sin hemsida. - Flera länder har en större smittspridning än Sverige, och i smittspårningsarbetet ser vi att en relativt hög andel av covid-19-fallen fortsatt är kopplade till utlandsresor, säger Karin Tegmark Wisell, avdelningschef och biträdande statsepidemiolog vid Folkhälsomyndigheten. Rekommendationen gäller både för svenska och utländska medborgare. Den som är fullvaccinerad sedan två veckor eller är under 6 år är undantagen från rekommendationen om testning. Från den 1 september är även personer som haft bekräftad covid-19 det senaste halvåret undantagna. Personer som är undantagna bör följa Folkhälsomyndighetens allmänna råd och vara särskilt uppmärksamma på symtom efter resa. Rekommendationen om att testa sig ytterligare en gång fem dagar efter ankomst och stanna hemma en vecka efter inresa, som har gällt för resande från vissa länder utanför EU och Norden, tas bort den 1 september. Den förlängda rekommendationen gäller till och med den 31 oktober. 
1052	NEWS	NEWS	2021-08-31	Fyra norska kommuner återinför munskyddskrav i kollektivtrafik och inomhus, rapporterar VG. Stavanger, Sandnes, Sola och Randaberg har en smitta som beskrivs som svår att överblicka. Kommuncheferna i de berörda kommunerna beskriver det som en fjärdevåg och tycker att munskydd är en bra åtgärd. "Vi måste fortsätta skydda barn, unga och sårbara. Ett munskyddskrav har en relativt liten påverkan på människors liv, men en påminnelse om att vi inte är i mål", skriver de i ett pressmeddelande. 
1053	NEWS	NEWS	2021-08-31	Israel har hyllats för sin höga vaccinationstakt och sina tuffa åtgärder för att hålla smittspridningen nere. Men trots att 80 procent av landets vuxna befolkning är fullvaccinerad rapporterar Israel nu sitt högsta antal nya smittade hittills under en 24 timmars-period. Nu vill premiärminister Naftali Bennett att alla medborgare över 12 år ska ta en tredje dos. Israel rapporterar sitt högsta antal dagliga coronavirusfall och kan bekräfta 10 947 nya smittade, enligt The Guardian. Senast landet var uppe i liknande antal var den 18 januari då 10 118 nya fall registrerades. Men trots den ökande smittspridningen går Israel vidare med planen på att öppna skolorna på onsdag. Naftali Bennett. Enligt den nye premiärministern Naftali Bennett kommer det med hjälp av en fortsatt hög vaccinationsgrad och smittskyddsåtgärder som munskyddskrav gå att tygla smittspridningen utan nya nedstängningar, och uppmanar alla medborgare över 12 år att ta en tredje vaccindos. Flera restriktioner återinförda Hittills har 60 procent av Israels 9,3 miljoner invånare fått två doser covidvaccin, av den vuxna befolkningen har 80 procent fått två sprutor. I december förra året blev Israel ett av de första länderna i världen att lansera en rikstäckande vaccinationskampanj och vaccinationstäckningen har sedan dess varit hög. I juni i år lyfte man nästan alla smittskyddsåtgärder. Men på grund av det ökande antalet smittade har flera restriktioner återinförts. Bland annat måste man åter igen bära munskydd inomhus i offentliga miljöer och lämna bevis på att man är vaccinerad för att få tillträde till vissa faciliteter. 
1054	NEWS	NEWS	2021-08-31	Målet om att fullvaccinera 70 procent av EU:s vuxna befolkning mot covid-19 är uppnått, meddelar EU-kommissionen. Målsättningen sattes i början av 2021, och beskedet att 70-procentslinjen är nådd beskrivs som en milstolpe för EU:s vaccinationskampanj som inledde trögt. Samtidigt är skillnaderna stora runt om i unionen - några länder har vaccinerat långt över 70 procent, medan vissa östeuropeiska länder ligger långt efter. "70 procent av de vuxna i EU är fullt vaccinerade. Jag vill tacka de många människor som har gjort den här bedriften möjlig", skriver kommissionens ordförande Ursula von der Leyen på Twitter. (TT-Reuters) 
1055	NEWS	NEWS	2021-08-31	Under de senaste veckorna har förskrivningen av parasitmedlet ivermectin skjutit i höjden i USA, rapporterar New York Times. Medicinen är den senaste i en rad påstådda läkemedel mot covid-19, trots att ivermectin inte har någon bevisad effekt mot sjukdomen. 
1056	MDCL	MDCL	2021-09-01	Egenreferat. På grund av oro för ovanliga biverkningar i form av trombos hos personer under 65 år erbjöds personer som fått en första dos av Astra Zenecas adenovirusvektorvaccin ChAdOx-1 (Vaxzevria) att som andra dos i stället få välja ett mRNA-vaccin. För att undersöka effekten av så kallad heterolog vaccination med två olika vacciner mot covid-19 inkluderade vi sjukvårdspersonal som fått Vaxzevria 9-12 veckor tidigare. Detta genomfördes som en substudie [1] inom CoVacc, en öppen multicenterstudie i fas 4 där immunsvaret vid vaccination mot covid-19 studeras (EudraCT 2021-000683-30). Av deltagarna valde 35 personer Vaxzevria och 48 Modernas vaccin mRNA-1273 (Spikevax) som andra dos. Blodprov togs före andra vaccindosen samt en respektive fyra veckor efter. Resultaten visar att heterolog vaccination gav signifikant bättre immunsvar i form av högre antikroppsnivåer mot sars-cov-2-specifikt spikprotein vid analys med en känslig och specifik ELISA-metod, som utvecklats av forskargruppen vid Umeå universitet. De deltagare som erhållit heterolog vaccination med Modernas vaccin som andra dos uppvisade även en signifikant högre neutraliserande förmåga både mot den ursprungliga Wuhan-varianten samt betavarianten, B1.351. För att verifiera resultaten vad gäller neutralisationsförmåga genomfördes även motsvarande analyser på ett annat laboratorium av våra samarbetspartner vid Karolinska institutet. Biverkningarna efter den andra dosen var de kända för respektive vaccin, och vaccination med mRNA-vaccin gav fler, men lindriga biverkningar. Inga allvarliga biverkningar rapporterades. Våra resultat talar för att heterolog vaccination med mRNA-vaccin som andra dos efter adenovirusvektorvaccin är säker och effektiv, vilket också stöds av en nyligen publicerad studie av heterolog vaccination med Pfizer/Biontechs mRNA-vaccin BNT162b2, som gavs som andra dos efter Vaxzevria [2]. Resultaten av våra studier har betydelse för framtida vaccinpolicy och ställningstagande till vilka typer av vaccin som kan bli aktuella för påfyllnadsdos till de som blivit grundvaccinerade med ett adenovirusvektorvaccin för att få bästa möjliga skyddseffekt mot covid-19. 
1057	NEWS	NEWS	2021-09-01	Majoriteten av alla covid-19-patienter på iva är ovaccinerade. Nu menar Kai Knudsen, överläkare på Sahlgrenska, att det är hög tid att överväga nya restriktioner. - Vi har inte råd att vårda patienter på iva som egentligen inte behövt ligga där, säger han till Aktuellt. Just nu upptar covidpatienter 15 av Västra Götalandsregionens 60 intensivvårdsplatser. De flesta av iva-patienterna är ovaccinerade, både i VGR och i resten av landet - och runt om i Europa pågår en flitig debatt om hälsopass, covidbevis och vaccinationsintyg. Kai Knudsen är överläkare på Sahlgrenska universitetssjukhus. Han menar att det är dags att börja fundera på nya restriktioner för att minska trycket på landets intensivvårdsavdelningar. - Nu baseras ju vaccinationstalen på frivillighet och på råd att vaccinera sig, men som jag ser det måste man kanske också överväga nya restriktioner för att få bukt med detta. Vi har inte råd att vårda patienter på iva som egentligen inte behövt ligga där, säger han till Aktuellt på onsdagskvällen. LÄS MER: 40 procent av alla iva-patienter med covid-19 vårdas i Västra Götaland LÄS MER: Smittskyddsläkaren tror att coronafallen kommer fortsätta öka Krav på testning efter resor Bland annat efterlyser han krav på testning efter utlandsresor, istället för de rekommendationer om test som finns i dag. - Vi sitter med den här så kallade vårdskulden, vi har väldigt många operationer att ta igen, säger han och fortsätter: - Vi måste vara rädda om våra intensivvårdsplatser. Det är därför det är så otroligt viktigt att alla vaccinerar sig som kan göra det. 
1058	NEWS	NEWS	2021-09-01	Vårdpersonal tar hand om en patient med covid-19 på ett sjukhus i Yverdon-les-Bains, Schweiz. Bild: LAURENT GILLIERON En ny rapport från schweiziska motsvarigheten till Folkhälsomyndigheten visar att allt fler yngre människor utan tidigare sjukdomar drabbas allvarligt av deltavarianten av coronaviruset. Hälften av alla ovaccinerade som behöver sjukhusvård i landet är under 53 år, rapporterar Neue Zürcher Zeitung. De senaste två veckorna har Schweiz haft runt 3 000 nya coronafall dagligen och runt 270 patienter intensivvårdas för covid-19 på landets sjukhus. Enligt landets motsvarighet till Folkhälsomyndigheten är över 90 procent av de som vårdas på sjukhus för covid-19 ovaccinerade. Myndigheten uppger också att deltavarianten alltmer drabbar yngre människor och personer utan bakomliggande sjukdomar. Hälften av de ovaccinerade patienterna som behöver sjukhusvård är yngre än 53 år och dessutom har hälften av alla ovaccinerade covidpatienter på sjukhusen inga bakomliggande sjukdomar. - Risken för att ovaccinerade människor behöver sjukhusvård ökar, säger Virginie Masserey vid schweiziska Folkhälsomyndigheten till schweizisk media. Totalt har 58 procent av landets befolkning fått minst en vaccindos. Trots att intresset för att vaccinera sig ser ut att ha fått ett uppsving i landet är vaccinationsgraden i Schweiz lägre än i andra europeiska länder. Därför diskuteras nu strategier för att avlasta den pressade sjukvården. Bland annat ligger fokus på att utöka kravet på covidcertifikat för att besöka restauranger, barer, biografer och gym. 
1059	NEWS	NEWS	2021-09-01	Världshälsoorganisationen (WHO) håller ögonen på en ny variant av coronaviruset som har fått namnet "my", meddelar organisationen i sin veckoliga pandemibulletin. My, eller B.1.621 som den kallas bland forskare, upptäcktes i Colombia i januari i år och har klassats som en variant av intresse. Skälet är att den innehåller mutationer som möjligen skulle kunna göra den resistent mot de vaccin som hittills utvecklats. "My-varianten har en mutationsuppsättning som indikerar potentiellt immunflyktiga egenskaper", skriver WHO och konstaterar samtidigt att fler studier krävs för att få ytterligare kunskap. Alla virus, däribland sars-cov-2 som orsakar covid-19, muterar över tid, för det mesta på ett sätt som inte påverkar smittsamheten och dödligheten. Då och då uppstår dock varianter som gör just detta, alternativt utvecklar resistens mot vaccin och andra motmedel. Världen är nu på helspänn inför att sådana varianter ska dyka upp, då den mycket smittsamma deltavarianten fått fäste framför allt bland de som inte vaccinerats mot covid-19. Rättad: I en tidigare version förekom det engelska namnet på den grekiska bokstaven "my", som gett namn åt den nya varianten. På svenska heter den "my" och inget annat. 
1060	PBLMD	PBLMD	2021-09-01	I klippet hör du Muhamet Abazi, 43, berätta hur illa coronaviruset slog mot honom. Foto: Privat/SVT Muhamet Abazi från Jönköping blev svårt sjuk i covid-19 och spydde blod och blev inlagd på sjukhus. Nu ångrar han att han inte vaccinerade sig och försöker övertala andra som han känner att tänka om. - Jag trodde inte att jag skulle bli sjuk, och aldrig att det kunde gå så här illa, säger han. 43-årige tvåbarnspappan Muhamet var tidigare skeptisk till corona-vaccinet, bland annat eftersom det inte ger hundraprocentigt skydd och oro för eventuella biverkningar. Nu har han ändrat sig. Låg inlagd i sex dagar - Det har varit hemskt, säger han och berättar att han fortfarande är medtagen. I söndags blev han utskriven från Länssjukhuset Ryhov efter flera dygns behandling med bland annat syrgas, kortison, bukläge och blodförtunnande. I klippet ovan hör du Muhamet Abazi berätta hur illa coronaviruset slog mot honom och hur han har ändrat sin syn på vaccinet. 
1061	MDCL	MDCL	2021-09-02	Ingen tredje dos för fullvaccinerade behövs för närvarande, förutom för dem med kraftigt nedsatt immunsvar. Den slutsatsen har den europeiska läkemedelsmyndigheten, EMA, och europeiska smittskyddsmyndigheten, ECDC, dragit. Budskapet baseras på en rapport från ECDC publicerad i går den 1 september och är i linje med beskedet från Folkhälsomyndigheten nyligen att för närvarande bör endast de med kraftigt nedsatt immunsvar få en tredje dos. I stället för att ge en tredje dos till fullvaccinerade bör prioriteten vara att öka vaccinationsgraden, enligt pressmeddelande från EMA i dag den 2 september. Endast en tredjedel av EU:s befolkning över 18 år är fullt vaccinerad. Men medlemsstaterna bör förbereda för att kunna administrera en tredje dos till befolkningen i stort, om och när detta kan behövas, enligt EMA, som skriver att ECDC och EMA fortsätter att samla in och bedöma data om tilläggsdoser. - Samtliga covid 19-vacciner som godkänts och används inom EU i nuläget bedöms vara mycket effektiva mot covid-19 relaterad sjukdomsvård, allvarlig sjukdom och död, säger Charlotta Bergquist, Läkemedelsverket, i ett pressmeddelande. 
